Time,Conductance,Temperature_C,SpeciesID,SerialNumber,CalNum,LeafSensor_PercentRH,FilterSensor_PercentRH
8/27/2021 2:32 PM,156.0,26.2,PIED01,LPS3038,2403003,37.8,15.6
8/27/2021 3:16 PM,113.6,26.2,PIED02,LPS3038,2403003,34.4,15.8
8/27/2021 3:13 PM,60.3,26.3,PIED03,LPS3038,2403003,22.5,9.4
8/27/2021 3:24 PM,232.4,26.3,PIED04,LPS3038,2403003,44.7,18.7
8/27/2021 3:26 PM,139.6,26.3,PIED05,LPS3038,2403003,36.5,15.6
8/27/2021 4:00 PM,68.2,26.4,PIED06,LPS3038,2403003,25.0,11.0
8/27/2021 2:08 PM,80.3,26.0,PIED07,LPS3038,2403003,28.8,13.5
8/27/2021 1:30 PM,53.6,25.6,PIED08,LPS3038,2403003,22.3,10.4
8/27/2021 2:40 PM,94.0,26.4,PIED09,LPS3038,2403003,30.9,14.1
8/27/2021 3:56 PM,108.0,26.5,PIED10,LPS3038,2403003,32.1,13.7
8/27/2021 2:37 PM,92.9,26.4,PIED11,LPS3038,2403003,30.9,14.2
8/27/2021 3:44 PM,88.3,26.3,PIED12,LPS3038,2403003,30.4,14.2
8/27/2021 3:10 PM,109.4,26.1,PIED13,LPS3038,2403003,33.5,15.2
8/27/2021 3:19 PM,99.2,26.3,PIED14,LPS3038,2403003,31.4,13.9
8/27/2021 2:25 PM,97.3,26.0,PIED15,LPS3038,2403003,31.5,14.4
8/27/2021 3:08 PM,176.4,26.0,PIED16,LPS3038,2403003,42.2,19.6
8/27/2021 2:21 PM,99.1,25.9,PIED17,LPS3038,2403003,31.3,13.8
8/27/2021 3:54 PM,165.6,26.5,PIED18,LPS3038,2403003,40.2,17.9
8/27/2021 2:34 PM,186.8,26.4,PIED19,LPS3038,2403003,42.4,19.0
8/27/2021 1:25 PM,245.4,25.0,PIED20,LPS3038,2403003,47.1,21.2
8/27/2021 3:05 PM,86.7,26.1,PIED21,LPS3038,2403003,30.1,14.2
8/27/2021 2:13 PM,87.4,26.0,PIED22,LPS3038,2403003,29.7,13.5
8/27/2021 3:03 PM,136.2,26.0,PIED23,LPS3038,2403003,36.0,15.3
8/27/2021 2:18 PM,85.8,25.9,PIED24,LPS3038,2403003,28.0,11.6
8/27/2021 2:43 PM,150.7,26.3,PIED25,LPS3038,2403003,39.5,18.4
8/27/2021 2:54 PM,120.9,26.2,PIED26,LPS3038,2403003,35.2,16.1
8/27/2021 2:45 PM,92.7,26.3,PIED27,LPS3038,2403003,31.6,15.1
8/27/2021 2:49 PM,169.6,26.2,PIED28,LPS3038,2403003,39.9,17.1
8/27/2021 2:52 PM,95.5,26.2,PIED29,LPS3038,2403003,30.0,12.7
8/27/2021 2:10 PM,110.6,26.2,PIED30,LPS3038,2403003,33.0,14.5
8/27/2021 2:57 PM,110.0,26.2,PIED31,LPS3038,2403003,34.0,15.8
8/27/2021 1:38 PM,223.6,26.1,PIED32,LPS3038,2403003,44.5,19.0
8/27/2021 3:51 PM,219.5,26.4,PIED33,LPS3038,2403003,46.0,21.6
8/27/2021 1:36 PM,96.4,25.9,PIED34,LPS3038,2403003,31.7,14.8
8/27/2021 1:44 PM,189.2,26.2,PIED35,LPS3038,2403003,42.9,19.5
8/27/2021 1:32 PM,122.1,25.7,PIED36,LPS3038,2403003,35.6,16.4
8/27/2021 3:32 PM,112.5,26.3,PIED37,LPS3038,2403003,33.3,14.5
8/27/2021 1:51 PM,149.5,26.0,PIED38,LPS3038,2403003,39.4,18.4
8/27/2021 2:03 PM,133.7,25.7,PIED39,LPS3038,2403003,35.9,15.4
8/27/2021 3:21 PM,85.9,26.3,PIED40,LPS3038,2403003,29.1,13.0
8/27/2021 1:47 PM,54.3,26.1,PIED41,LPS3038,2403003,22.2,10.1
8/27/2021 3:29 PM,223.1,26.3,PIED42,LPS3038,2403003,46.1,21.4
8/27/2021 1:57 PM,191.5,25.6,PIED43,LPS3038,2403003,42.3,18.5
8/27/2021 3:40 PM,143.4,26.3,PIED44,LPS3038,2403003,37.0,15.8
8/27/2021 2:05 PM,84.3,25.7,PIED45,LPS3038,2403003,28.3,12.3
8/27/2021 1:41 PM,176.0,26.1,PIED46,LPS3038,2403003,42.2,19.6
8/27/2021 3:46 PM,184.7,26.3,PIED47,LPS3038,2403003,43.1,20.2
8/27/2021 1:59 PM,180.6,25.7,PIED48,LPS3038,2403003,43.5,21.0
8/27/2021 3:49 PM,73.4,26.3,PIED49,LPS3038,2403003,27.0,12.4
8/27/2021 10:04 AM,140.6,26.2,PIPO01,LPS3038,2403003,38.6,18.3
8/27/2021 11:15 AM,85.4,26.0,PIPO02,LPS3038,2403003,29.5,13.5
8/27/2021 11:21 AM,66.1,26.1,PIPO03,LPS3038,2403003,25.3,11.6
8/27/2021 10:34 AM,88.0,26.7,PIPO04,LPS3038,2403003,30.1,14.0
8/27/2021 10:18 AM,95.5,26.7,PIPO05,LPS3038,2403003,32.0,15.2
8/27/2021 11:01 AM,73.9,26.9,PIPO06,LPS3038,2403003,27.8,13.3
8/27/2021 10:37 AM,178.2,26.7,PIPO07,LPS3038,2403003,42.4,19.8
8/27/2021 12:17 PM,114.6,26.6,PIPO08,LPS3038,2403003,35.0,16.5
8/27/2021 9:39 AM,93.6,25.6,PIPO09,LPS3038,2403003,30.9,14.1
8/27/2021 10:42 AM,67.9,26.8,PIPO10,LPS3038,2403003,25.7,11.7
8/27/2021 10:40 AM,214.6,26.7,PIPO11,LPS3038,2403003,45.7,21.5
8/27/2021 10:58 AM,199.0,26.8,PIPO12,LPS3038,2403003,44.6,21.2
8/27/2021 10:13 AM,50.9,26.7,PIPO13,LPS3038,2403003,21.5,10.0
8/27/2021 12:22 PM,88.9,27.0,PIPO14,LPS3038,2403003,30.8,14.7
8/27/2021 11:10 AM,69.8,25.9,PIPO15,LPS3038,2403003,26.2,12.0
8/27/2021 11:54 AM,169.7,25.9,PIPO16,LPS3038,2403003,41.5,19.3
8/27/2021 10:26 AM,174.7,26.5,PIPO17,LPS3038,2403003,42.0,19.6
8/27/2021 11:18 AM,111.5,26.2,PIPO18,LPS3038,2403003,34.2,15.8
8/27/2021 10:48 AM,81.3,27.0,PIPO19,LPS3038,2403003,28.9,13.5
8/27/2021 10:55 AM,98.6,26.9,PIPO20,LPS3038,2403003,32.5,15.5
8/27/2021 11:26 AM,403.3,26.2,PIPO21,LPS3038,2403003,55.0,25.2
8/27/2021 10:07 AM,67.0,26.2,PIPO22,LPS3038,2403003,25.6,11.8
8/27/2021 12:12 PM,149.5,26.2,PIPO23,LPS3038,2403003,39.6,18.7
8/27/2021 9:52 AM,263.1,25.8,PIPO24,LPS3038,2403003,48.6,22.3
8/27/2021 12:15 PM,87.6,26.4,PIPO25,LPS3038,2403003,30.5,14.6
8/27/2021 11:29 AM,123.7,26.2,PIPO26,LPS3038,2403003,34.5,14.8
8/27/2021 11:39 AM,134.1,26.4,PIPO27,LPS3038,2403003,37.1,17.0
8/27/2021 10:21 AM,375.9,26.8,PIPO28,LPS3038,2403003,54.1,25.0
8/27/2021 12:08 PM,115.8,26.1,PIPO29,LPS3038,2403003,35.4,16.9
8/27/2021 11:49 AM,62.4,25.7,PIPO30,LPS3038,2403003,24.6,11.5
8/27/2021 12:06 PM,134.2,26.1,PIPO31,LPS3038,2403003,37.6,17.6
8/27/2021 10:53 AM,175.1,26.9,PIPO32,LPS3038,2403003,42.4,20.0
8/27/2021 11:06 AM,86.4,26.2,PIPO33,LPS3038,2403003,29.8,13.8
8/27/2021 11:46 AM,70.7,25.7,PIPO34,LPS3038,2403003,26.3,12.0
8/27/2021 11:13 AM,125.2,26.1,PIPO35,LPS3038,2403003,35.7,16.2
8/27/2021 12:01 PM,91.4,25.9,PIPO36,LPS3038,2403003,31.2,14.8
8/27/2021 12:03 PM,69.3,26.0,PIPO37,LPS3038,2403003,26.6,12.6
8/27/2021 10:15 AM,103.3,26.8,PIPO38,LPS3038,2403003,33.1,15.6
8/27/2021 11:32 AM,154.1,26.2,PIPO39,LPS3038,2403003,38.2,16.4
8/27/2021 11:51 AM,147.2,25.8,PIPO40,LPS3038,2403003,38.8,17.8
8/27/2021 9:56 AM,78.3,26.0,PIPO41,LPS3038,2403003,27.8,12.6
8/27/2021 11:23 AM,100.9,26.3,PIPO42,LPS3038,2403003,32.1,14.5
8/27/2021 10:45 AM,158.8,27.0,PIPO43,LPS3038,2403003,40.3,18.7
8/27/2021 10:31 AM,170.2,26.7,PIPO44,LPS3038,2403003,41.5,19.3
8/27/2021 11:35 AM,142.5,26.2,PIPO45,LPS3038,2403003,38.5,17.9
8/27/2021 11:58 AM,154.6,25.8,PIPO46,LPS3038,2403003,40.0,18.7
8/27/2021 10:11 AM,76.2,26.4,PIPO47,LPS3038,2403003,27.9,13.1
8/27/2021 9:58 AM,113.8,26.2,PIPO48,LPS3038,2403003,34.2,15.5
8/27/2021 10:29 AM,58.3,26.4,PIPO49,LPS3038,2403003,23.2,10.6
8/27/2021 12:19 PM,127.9,26.9,PIPO50,LPS3038,2403003,37.1,17.7
