Species,SpeciesID,Week,Weight_g,Porometer,PercentBrown,Dead
PIPO,PIPO36,3,670,NA,50,alive
PIPO,PIPO36,3.5,NA,NA,90,dead
PIPO,PIPO36,4,645,NA,90,dead
PIPO,PIPO36,4.5,NA,NA,90,dead
PIPO,PIPO36,5,616,NA,90,dead
PIPO,PIPO36,5.5,NA,NA,90,dead
PIPO,PIPO36,6,591,NA,90,dead
PIPO,PIPO36,6.5,NA,NA,90,dead
PIPO,PIPO36,7,556,NA,90,dead
PIPO,PIPO36,7.5,NA,NA,90,dead
PIPO,PIPO36,8,483,NA,90,dead
PIPO,PIPO36,8.5,NA,NA,90,dead
PIPO,PIPO36,9,454,NA,90,dead
PIPO,PIPO36,9.5,NA,NA,NA,dead
PIPO,PIPO37,1,507,NA,10,alive
PIPO,PIPO37,1.5,NA,NA,10,alive
PIPO,PIPO37,10,307,NA,75,dead
PIPO,PIPO37,10.5,NA,NA,75,dead
PIPO,PIPO37,11,307,NA,75,dead
PIPO,PIPO37,11.5,NA,NA,75,dead
PIPO,PIPO37,12,306,NA,75,dead
PIPO,PIPO37,12.5,NA,NA,90,dead
PIPO,PIPO37,13,305,NA,75,dead
PIPO,PIPO37,13.5,NA,NA,90,dead
PIPO,PIPO37,14,NA,NA,NA,dead
PIPO,PIPO37,14.5,NA,NA,NA,dead
PIPO,PIPO37,15,NA,NA,NA,dead
PIPO,PIPO37,15.5,NA,NA,NA,dead
PIPO,PIPO37,16,NA,NA,NA,dead
PIPO,PIPO37,2,482,NA,10,alive
PIPO,PIPO37,2.5,NA,NA,10,alive
PIPO,PIPO37,3,453,NA,10,alive
PIPO,PIPO37,3.5,NA,NA,10,alive
PIPO,PIPO37,4,414,NA,10,alive
PIPO,PIPO37,4.5,NA,NA,25,alive
PIPO,PIPO37,5,370,NA,10,alive
PIPO,PIPO37,5.5,NA,NA,10,alive
PIPO,PIPO37,6,353,NA,25,alive
PIPO,PIPO37,6.5,NA,NA,25,alive
PIPO,PIPO37,7,339,NA,10,alive
PIPO,PIPO37,7.5,NA,NA,25,alive
PIPO,PIPO37,8,321,NA,25,alive
PIPO,PIPO37,8.5,NA,NA,25,alive
PIPO,PIPO37,9,310,NA,25,alive
PIPO,PIPO37,9.5,NA,NA,NA,NA
PIPO,PIPO38,1,597,103.3,10,alive
PIPO,PIPO38,1.5,NA,NA,10,alive
PIPO,PIPO38,10,286,50.8,75,dead
PIPO,PIPO38,10.5,NA,NA,75,dead
PIPO,PIPO38,11,284,55.3,90,dead
PIPO,PIPO38,11.5,NA,NA,90,dead
PIPO,PIPO38,12,283,53.2,75,dead
PIPO,PIPO38,12.5,NA,NA,90,dead
PIPO,PIPO38,13,281,48.2,75,dead
PIPO,PIPO38,13.5,NA,NA,90,dead
PIPO,PIPO38,14,NA,NA,NA,dead
PIPO,PIPO38,14.5,NA,NA,NA,dead
PIPO,PIPO38,15,NA,NA,NA,dead
PIPO,PIPO38,15.5,NA,NA,NA,dead
PIPO,PIPO38,16,NA,NA,NA,dead
PIPO,PIPO38,2,562,93.4,10,alive
PIPO,PIPO38,2.5,NA,NA,10,alive
PIPO,PIPO38,3,522,118.7,10,alive
PIPO,PIPO38,3.5,NA,NA,10,alive
PIPO,PIPO38,4,469,165.1,10,alive
PIPO,PIPO38,4.5,NA,NA,25,alive
PIPO,PIPO38,5,408,97.8,25,alive
PIPO,PIPO38,5.5,NA,NA,25,alive
PIPO,PIPO38,6,381,98.9,10,alive
PIPO,PIPO38,6.5,NA,NA,25,alive
PIPO,PIPO38,7,354,109.9,10,alive
PIPO,PIPO38,7.5,NA,NA,25,alive
PIPO,PIPO38,8,320,47,50,alive
PIPO,PIPO38,8.5,NA,NA,50,alive
PIPO,PIPO38,9,293,53.1,50,alive
PIPO,PIPO38,9.5,NA,NA,NA,NA
PIPO,PIPO39,1,775,154.1,10,alive
PIPO,PIPO39,1.5,NA,NA,10,alive
PIPO,PIPO39,10,409,46.4,25,alive
PIPO,PIPO39,10.5,NA,NA,25,alive
PIPO,PIPO39,11,385,59,50,alive
PIPO,PIPO39,11.5,NA,NA,75,alive
PIPO,PIPO39,12,379,62.1,50,dead
PIPO,PIPO39,12.5,NA,NA,50,dead
PIPO,PIPO39,13,378,45.3,50,dead
PIPO,PIPO39,13.5,NA,NA,75,dead
PIPO,PIPO39,14,378,66.2,50,dead
PIPO,PIPO39,14.5,NA,NA,NA,dead
PIPO,PIPO39,15,NA,NA,NA,dead
PIPO,PIPO39,15.5,NA,NA,NA,dead
PIPO,PIPO39,16,NA,NA,NA,dead
PIPO,PIPO39,2,738,129.1,10,alive
PIPO,PIPO39,2.5,NA,NA,10,alive
PIPO,PIPO39,3,693,126.4,10,alive
PIPO,PIPO39,3.5,NA,NA,10,alive
PIPO,PIPO39,4,644,108.6,10,alive
PIPO,PIPO39,4.5,NA,NA,10,alive
PIPO,PIPO39,5,574,115.5,10,alive
PIPO,PIPO39,5.5,NA,NA,10,alive
PIPO,PIPO39,6,543,101.6,10,alive
PIPO,PIPO39,6.5,NA,NA,10,alive
PIPO,PIPO39,7,510,84.4,10,alive
PIPO,PIPO39,7.5,NA,NA,10,alive
PIPO,PIPO39,8,463,56.7,25,alive
PIPO,PIPO39,8.5,NA,NA,25,alive
PIPO,PIPO39,9,435,62.9,25,alive
PIPO,PIPO39,9.5,NA,NA,NA,alive
PIPO,PIPO40,1,688,147.2,10,alive
PIPO,PIPO40,1.5,NA,NA,10,alive
PIPO,PIPO40,10,350,49.4,90,dead
PIPO,PIPO40,10.5,NA,NA,90,dead
PIPO,PIPO40,11,348,56.6,90,dead
PIPO,PIPO40,11.5,NA,NA,90,dead
PIPO,PIPO40,12,347,55.7,90,dead
PIPO,PIPO40,12.5,NA,NA,90,dead
PIPO,PIPO40,13,345,44.8,90,dead
PIPO,PIPO40,13.5,NA,NA,90,dead
PIPO,PIPO40,14,NA,NA,NA,dead
PIPO,PIPO40,14.5,NA,NA,NA,dead
PIPO,PIPO40,15,NA,NA,NA,dead
PIPO,PIPO40,15.5,NA,NA,NA,dead
PIPO,PIPO40,16,NA,NA,NA,dead
PIPO,PIPO40,2,639,194.9,10,alive
PIPO,PIPO40,2.5,NA,NA,10,alive
PIPO,PIPO40,3,578,215,10,alive
PIPO,PIPO40,3.5,NA,NA,10,alive
PIPO,PIPO40,4,505,317.4,10,alive
PIPO,PIPO40,4.5,NA,NA,10,alive
PIPO,PIPO40,5,440,286.8,25,alive
PIPO,PIPO40,5.5,NA,NA,25,alive
PIPO,PIPO40,6,416,88.7,25,alive
PIPO,PIPO40,6.5,NA,NA,50,alive
PIPO,PIPO40,7,396,49.8,25,alive
PIPO,PIPO40,7.5,NA,NA,50,alive
PIPO,PIPO40,8,361,54,75,alive
PIPO,PIPO40,8.5,NA,NA,75,alive
PIPO,PIPO40,9,352,57.2,90,alive
PIPO,PIPO40,9.5,NA,NA,NA,NA
PIPO,PIPO41,1,800,78.3,10,alive
PIPO,PIPO41,1.5,NA,NA,10,alive
PIPO,PIPO41,10,657,60.9,10,alive
PIPO,PIPO41,10.5,NA,NA,10,alive
PIPO,PIPO41,11,643,70.9,10,alive
PIPO,PIPO41,11.5,NA,NA,10,alive
PIPO,PIPO41,12,591,70.4,25,alive
PIPO,PIPO41,12.5,NA,NA,10,alive
PIPO,PIPO41,13,632,63.1,10,alive
PIPO,PIPO41,13.5,NA,NA,10,alive
PIPO,PIPO41,14,563,77.6,25,alive
PIPO,PIPO41,14.5,NA,NA,10,alive
PIPO,PIPO41,15,628,66.8,25,alive
PIPO,PIPO41,15.5,NA,NA,25,alive
PIPO,PIPO41,16,565,73.5,25,alive
PIPO,PIPO41,2,796,115,10,alive
PIPO,PIPO41,2.5,NA,NA,10,alive
PIPO,PIPO41,3,750,208.4,10,alive
PIPO,PIPO41,3.5,NA,NA,10,alive
PIPO,PIPO41,4,696,NA,10,alive
PIPO,PIPO41,4.5,NA,NA,10,alive
PIPO,PIPO41,5,733,193.3,10,alive
PIPO,PIPO41,5.5,NA,NA,10,alive
PIPO,PIPO41,6,687,90.1,10,alive
PIPO,PIPO41,6.5,NA,NA,25,alive
PIPO,PIPO41,7,715,68.2,10,alive
PIPO,PIPO41,7.5,NA,NA,25,alive
PIPO,PIPO41,8,600,58.8,25,alive
PIPO,PIPO41,8.5,NA,NA,25,alive
PIPO,PIPO41,9,685,65.7,25,alive
PIPO,PIPO41,9.5,NA,NA,NA,alive
PIPO,PIPO42,1,680,NA,10,alive
PIPO,PIPO42,1.5,NA,NA,10,alive
PIPO,PIPO42,10,350,NA,90,dead
PIPO,PIPO42,10.5,NA,NA,90,dead
PIPO,PIPO42,11,347,NA,90,dead
PIPO,PIPO42,11.5,NA,NA,90,dead
PIPO,PIPO42,12,347,NA,90,dead
PIPO,PIPO42,12.5,NA,NA,90,dead
PIPO,PIPO42,13,344,NA,90,dead
PIPO,PIPO42,13.5,NA,NA,90,dead
PIPO,PIPO42,14,NA,NA,NA,dead
PIPO,PIPO42,14.5,NA,NA,NA,dead
PIPO,PIPO42,15,NA,NA,NA,dead
PIPO,PIPO42,15.5,NA,NA,NA,dead
PIPO,PIPO42,16,NA,NA,NA,dead
PIPO,PIPO42,2,622,NA,10,alive
PIPO,PIPO42,2.5,NA,NA,10,alive
PIPO,PIPO42,3,559,NA,10,alive
PIPO,PIPO42,3.5,NA,NA,10,alive
PIPO,PIPO42,4,477,NA,25,alive
PIPO,PIPO42,4.5,NA,NA,25,alive
PIPO,PIPO42,5,414,NA,25,alive
PIPO,PIPO42,5.5,NA,NA,25,alive
PIPO,PIPO42,6,392,NA,50,alive
PIPO,PIPO42,6.5,NA,NA,50,alive
PIPO,PIPO42,7,369,NA,35,alive
PIPO,PIPO42,7.5,NA,NA,90,alive
PIPO,PIPO42,8,351,NA,90,alive
PIPO,PIPO42,8.5,NA,NA,90,alive
PIPO,PIPO42,9,351,NA,90,alive
PIPO,PIPO42,9.5,NA,NA,NA,NA
PIPO,PIPO43,1,722,NA,10,alive
PIPO,PIPO43,1.5,NA,NA,10,alive
PIPO,PIPO43,10,371,NA,75,alive
PIPO,PIPO43,10.5,NA,NA,75,alive
PIPO,PIPO43,11,358,NA,75,alive
PIPO,PIPO43,11.5,NA,NA,75,alive
PIPO,PIPO43,12,356,NA,75,dead
PIPO,PIPO43,12.5,NA,NA,75,dead
PIPO,PIPO43,13,354,NA,75,dead
PIPO,PIPO43,13.5,NA,NA,90,dead
PIPO,PIPO43,14,354,NA,75,dead
PIPO,PIPO43,14.5,NA,NA,NA,dead
PIPO,PIPO43,15,NA,NA,NA,dead
PIPO,PIPO43,15.5,NA,NA,NA,dead
PIPO,PIPO43,16,NA,NA,NA,dead
PIPO,PIPO43,2,688,NA,10,alive
PIPO,PIPO43,2.5,NA,NA,25,alive
PIPO,PIPO43,3,650,NA,25,alive
PIPO,PIPO43,3.5,NA,NA,25,alive
PIPO,PIPO43,4,598,NA,25,alive
PIPO,PIPO43,4.5,NA,NA,50,alive
PIPO,PIPO43,5,534,NA,50,alive
PIPO,PIPO43,5.5,NA,NA,50,alive
PIPO,PIPO43,6,498,NA,50,alive
PIPO,PIPO43,6.5,NA,NA,75,alive
PIPO,PIPO43,7,470,NA,25,alive
PIPO,PIPO43,7.5,NA,NA,50,alive
PIPO,PIPO43,8,430,NA,75,alive
PIPO,PIPO43,8.5,NA,NA,75,alive
PIPO,PIPO43,9,406,NA,75,alive
PIPO,PIPO43,9.5,NA,NA,NA,alive
PIPO,PIPO44,1,693,NA,10,alive
PIPO,PIPO44,1.5,NA,NA,10,alive
PIPO,PIPO44,10,369,NA,25,alive
PIPO,PIPO44,10.5,NA,NA,25,alive
PIPO,PIPO44,11,347,NA,50,alive
PIPO,PIPO44,11.5,NA,NA,50,alive
PIPO,PIPO44,12,338,NA,50,dead
PIPO,PIPO44,12.5,NA,NA,50,dead
PIPO,PIPO44,13,336,NA,50,dead
PIPO,PIPO44,13.5,NA,NA,75,dead
PIPO,PIPO44,14,336,NA,50,dead
PIPO,PIPO44,14.5,NA,NA,NA,dead
PIPO,PIPO44,15,NA,NA,NA,dead
PIPO,PIPO44,15.5,NA,NA,NA,dead
PIPO,PIPO44,16,NA,NA,NA,dead
PIPO,PIPO44,2,660,NA,10,alive
PIPO,PIPO44,2.5,NA,NA,10,alive
PIPO,PIPO44,3,629,NA,10,alive
PIPO,PIPO44,3.5,NA,NA,10,alive
PIPO,PIPO44,4,586,NA,10,alive
PIPO,PIPO44,4.5,NA,NA,10,alive
PIPO,PIPO44,5,532,NA,10,alive
PIPO,PIPO44,5.5,NA,NA,10,alive
PIPO,PIPO44,6,495,NA,10,alive
PIPO,PIPO44,6.5,NA,NA,25,alive
PIPO,PIPO44,7,461,NA,10,alive
PIPO,PIPO44,7.5,NA,NA,25,alive
PIPO,PIPO44,8,421,NA,25,alive
PIPO,PIPO44,8.5,NA,NA,25,alive
PIPO,PIPO44,9,397,NA,25,alive
PIPO,PIPO44,9.5,NA,NA,NA,alive
PIPO,PIPO45,1,642,NA,10,alive
PIPO,PIPO45,1.5,NA,NA,10,alive
PIPO,PIPO45,10,306,NA,75,dead
PIPO,PIPO45,10.5,NA,NA,75,dead
PIPO,PIPO45,11,304,NA,75,dead
PIPO,PIPO45,11.5,NA,NA,75,dead
PIPO,PIPO45,12,302,NA,75,dead
PIPO,PIPO45,12.5,NA,NA,75,dead
PIPO,PIPO45,13,301,NA,75,dead
PIPO,PIPO45,13.5,NA,NA,75,dead
PIPO,PIPO45,14,NA,NA,NA,dead
PIPO,PIPO45,14.5,NA,NA,NA,dead
PIPO,PIPO45,15,NA,NA,NA,dead
PIPO,PIPO45,15.5,NA,NA,NA,dead
PIPO,PIPO45,16,NA,NA,NA,dead
PIPO,PIPO45,2,603,NA,10,alive
PIPO,PIPO45,2.5,NA,NA,10,alive
PIPO,PIPO45,3,562,NA,10,alive
PIPO,PIPO45,3.5,NA,NA,10,alive
PIPO,PIPO45,4,508,NA,10,alive
PIPO,PIPO45,4.5,NA,NA,10,alive
PIPO,PIPO45,5,445,NA,10,alive
PIPO,PIPO45,5.5,NA,NA,10,alive
PIPO,PIPO45,6,420,NA,25,alive
PIPO,PIPO45,6.5,NA,NA,25,alive
PIPO,PIPO45,7,397,NA,10,alive
PIPO,PIPO45,7.5,NA,NA,25,alive
PIPO,PIPO45,8,367,NA,50,alive
PIPO,PIPO45,8.5,NA,NA,50,alive
PIPO,PIPO45,9,328,NA,50,alive
PIPO,PIPO45,9.5,NA,NA,NA,NA
PIPO,PIPO46,1,672,154.6,10,alive
PIPO,PIPO46,1.5,NA,NA,10,alive
PIPO,PIPO46,10,359,36.1,25,alive
PIPO,PIPO46,10.5,NA,NA,25,alive
PIPO,PIPO46,11,341,42.5,50,alive
PIPO,PIPO46,11.5,NA,NA,50,alive
PIPO,PIPO46,12,323,60.6,50,alive
PIPO,PIPO46,12.5,NA,NA,50,dead
PIPO,PIPO46,13,320,38.4,50,dead
PIPO,PIPO46,13.5,NA,NA,75,dead
PIPO,PIPO46,14,320,63.7,75,dead
PIPO,PIPO46,14.5,NA,NA,75,dead
PIPO,PIPO46,15,319,63.4,90,dead
PIPO,PIPO46,15.5,NA,NA,NA,dead
PIPO,PIPO46,16,NA,NA,NA,dead
PIPO,PIPO46,2,641,122.5,10,alive
PIPO,PIPO46,2.5,NA,NA,10,alive
PIPO,PIPO46,3,604,205.8,10,alive
PIPO,PIPO46,3.5,NA,NA,10,alive
PIPO,PIPO46,4,554,182.2,10,alive
PIPO,PIPO46,4.5,NA,NA,25,alive
PIPO,PIPO46,5,482,125.3,25,alive
PIPO,PIPO46,5.5,NA,NA,25,alive
PIPO,PIPO46,6,462,66.1,25,alive
PIPO,PIPO46,6.5,NA,NA,25,alive
PIPO,PIPO46,7,439,64.1,10,alive
PIPO,PIPO46,7.5,NA,NA,25,alive
PIPO,PIPO46,8,411,57.2,25,alive
PIPO,PIPO46,8.5,NA,NA,10,alive
PIPO,PIPO46,9,385,48.4,10,alive
PIPO,PIPO46,9.5,NA,NA,NA,alive
PIPO,PIPO47,1,647,NA,10,alive
PIPO,PIPO47,1.5,NA,NA,10,alive
PIPO,PIPO47,10,312,NA,75,alive
PIPO,PIPO47,10.5,NA,NA,75,dead
PIPO,PIPO47,11,309,NA,75,dead
PIPO,PIPO47,11.5,NA,NA,75,dead
PIPO,PIPO47,12,307,NA,75,dead
PIPO,PIPO47,12.5,NA,NA,75,dead
PIPO,PIPO47,13,305,NA,50,dead
PIPO,PIPO47,13.5,NA,NA,75,dead
PIPO,PIPO47,14,NA,NA,NA,dead
PIPO,PIPO47,14.5,NA,NA,NA,dead
PIPO,PIPO47,15,NA,NA,NA,dead
PIPO,PIPO47,15.5,NA,NA,NA,dead
PIPO,PIPO47,16,NA,NA,NA,dead
PIPO,PIPO47,2,610,NA,10,alive
PIPO,PIPO47,2.5,NA,NA,10,alive
PIPO,PIPO47,3,566,NA,10,alive
PIPO,PIPO47,3.5,NA,NA,25,alive
PIPO,PIPO47,4,512,NA,10,alive
PIPO,PIPO47,4.5,NA,NA,25,alive
PIPO,PIPO47,5,447,NA,25,alive
PIPO,PIPO47,5.5,NA,NA,50,alive
PIPO,PIPO47,6,420,NA,50,alive
PIPO,PIPO47,6.5,NA,NA,50,alive
PIPO,PIPO47,7,392,NA,25,alive
PIPO,PIPO47,7.5,NA,NA,50,alive
PIPO,PIPO47,8,364,NA,50,alive
PIPO,PIPO47,8.5,NA,NA,50,alive
PIPO,PIPO47,9,338,NA,50,alive
PIPO,PIPO47,9.5,NA,NA,NA,alive
PIPO,PIPO48,1,703,NA,10,alive
PIPO,PIPO48,1.5,NA,NA,10,alive
PIPO,PIPO48,10,571,NA,25,alive
PIPO,PIPO48,10.5,NA,NA,25,alive
PIPO,PIPO48,11,577,NA,25,alive
PIPO,PIPO48,11.5,NA,NA,25,alive
PIPO,PIPO48,12,517,NA,25,alive
PIPO,PIPO48,12.5,NA,NA,10,alive
PIPO,PIPO48,13,551,NA,25,alive
PIPO,PIPO48,13.5,NA,NA,25,alive
PIPO,PIPO48,14,476,NA,10,alive
PIPO,PIPO48,14.5,NA,NA,25,alive
PIPO,PIPO48,15,558,NA,25,alive
PIPO,PIPO48,15.5,NA,NA,25,alive
PIPO,PIPO48,16,475,NA,25,alive
PIPO,PIPO48,2,701,NA,10,alive
PIPO,PIPO48,2.5,NA,NA,10,alive
PIPO,PIPO48,3,653,NA,10,alive
PIPO,PIPO48,3.5,NA,NA,25,alive
PIPO,PIPO48,4,594,NA,25,alive
PIPO,PIPO48,4.5,NA,NA,25,alive
PIPO,PIPO48,5,620,NA,25,alive
PIPO,PIPO48,5.5,NA,NA,25,alive
PIPO,PIPO48,6,580,NA,25,alive
PIPO,PIPO48,6.5,NA,NA,25,alive
PIPO,PIPO48,7,629,NA,10,alive
PIPO,PIPO48,7.5,NA,NA,25,alive
PIPO,PIPO48,8,516,NA,25,alive
PIPO,PIPO48,8.5,NA,NA,25,alive
PIPO,PIPO48,9,583,NA,25,alive
PIPO,PIPO48,9.5,NA,NA,NA,alive
PIPO,PIPO49,1,723,NA,10,alive
PIPO,PIPO49,1.5,NA,NA,10,alive
PIPO,PIPO49,10,422,NA,10,alive
PIPO,PIPO49,10.5,NA,NA,10,alive
PIPO,PIPO49,11,397,NA,25,alive
PIPO,PIPO49,11.5,NA,NA,25,alive
PIPO,PIPO49,12,375,NA,25,alive
PIPO,PIPO49,12.5,NA,NA,25,alive
PIPO,PIPO49,13,355,NA,25,dead
PIPO,PIPO49,13.5,NA,NA,50,dead
PIPO,PIPO49,14,354,NA,50,dead
PIPO,PIPO49,14.5,NA,NA,50,dead
PIPO,PIPO49,15,354,NA,75,dead
PIPO,PIPO49,15.5,NA,NA,NA,dead
PIPO,PIPO49,16,NA,NA,NA,dead
PIPO,PIPO49,2,702,NA,10,alive
PIPO,PIPO49,2.5,NA,NA,10,alive
PIPO,PIPO49,3,672,NA,10,alive
PIPO,PIPO49,3.5,NA,NA,10,alive
PIPO,PIPO49,4,632,NA,10,alive
PIPO,PIPO49,4.5,NA,NA,10,alive
PIPO,PIPO49,5,583,NA,10,alive
PIPO,PIPO49,5.5,NA,NA,10,alive
PIPO,PIPO49,6,545,NA,10,alive
PIPO,PIPO49,6.5,NA,NA,10,alive
PIPO,PIPO49,7,505,NA,10,alive
PIPO,PIPO49,7.5,NA,NA,10,alive
PIPO,PIPO49,8,469,NA,10,alive
PIPO,PIPO49,8.5,NA,NA,10,alive
PIPO,PIPO49,9,447,NA,10,alive
PIPO,PIPO49,9.5,NA,NA,NA,alive
PIPO,PIPO50,1,726,127.9,10,alive
PIPO,PIPO50,1.5,NA,NA,25,alive
PIPO,PIPO50,10,364,44.4,50,dead
PIPO,PIPO50,10.5,NA,NA,50,dead
PIPO,PIPO50,11,362,79.1,50,dead
PIPO,PIPO50,11.5,NA,NA,75,dead
PIPO,PIPO50,12,361,63.9,75,dead
PIPO,PIPO50,12.5,NA,NA,90,dead
PIPO,PIPO50,13,358,56.5,90,dead
PIPO,PIPO50,13.5,NA,NA,75,dead
PIPO,PIPO50,14,NA,NA,NA,dead
PIPO,PIPO50,14.5,NA,NA,NA,dead
PIPO,PIPO50,15,NA,NA,NA,dead
PIPO,PIPO50,15.5,NA,NA,NA,dead
PIPO,PIPO50,16,NA,NA,NA,dead
PIPO,PIPO50,2,671,217.3,10,alive
PIPO,PIPO50,2.5,NA,NA,10,alive
PIPO,PIPO50,3,623,304.7,10,alive
PIPO,PIPO50,3.5,NA,NA,10,alive
PIPO,PIPO50,4,558,260.1,25,alive
PIPO,PIPO50,4.5,NA,NA,25,alive
PIPO,PIPO50,5,483,358.2,25,alive
PIPO,PIPO50,5.5,NA,NA,25,alive
PIPO,PIPO50,6,452,119.1,10,alive
PIPO,PIPO50,6.5,NA,NA,25,alive
PIPO,PIPO50,7,424,101.6,10,alive
PIPO,PIPO50,7.5,NA,NA,25,alive
PIPO,PIPO50,8,388,41.9,10,alive
PIPO,PIPO50,8.5,NA,NA,10,alive
PIPO,PIPO50,9,368,49.6,10,alive
PIPO,PIPO50,9.5,NA,NA,NA,NA
PSME,PSME01,1,683,NA,10,alive
PSME,PSME01,1.5,NA,NA,10,alive
PSME,PSME01,10,593,NA,10,alive
PSME,PSME01,10.5,NA,NA,10,alive
PSME,PSME01,11,639,NA,10,alive
PSME,PSME01,11.5,NA,NA,10,alive
PSME,PSME01,12,583,NA,10,alive
PSME,PSME01,12.5,NA,NA,10,alive
PSME,PSME01,13,641,NA,10,alive
PSME,PSME01,13.5,NA,NA,10,alive
PSME,PSME01,14,585,NA,10,alive
PSME,PSME01,14.5,NA,NA,10,alive
PSME,PSME01,15,635,NA,10,alive
PSME,PSME01,15.5,NA,NA,10,alive
PSME,PSME01,16,NA,NA,NA,alive
PSME,PSME01,16.5,NA,NA,10,alive
PSME,PSME01,17,659,NA,10,alive
PSME,PSME01,17.5,NA,NA,10,alive
PSME,PSME01,18,603,NA,10,alive
PSME,PSME01,18.5,NA,NA,10,alive
PSME,PSME01,19,642,NA,10,alive
PSME,PSME01,19.5,NA,NA,10,alive
PSME,PSME01,2,676,NA,10,alive
PSME,PSME01,2.5,NA,NA,10,alive
PSME,PSME01,20,567,NA,10,alive
PSME,PSME01,20.5,NA,NA,10,alive
PSME,PSME01,21,636,NA,10,alive
PSME,PSME01,21.5,NA,NA,10,alive
PSME,PSME01,22,562,NA,10,alive
PSME,PSME01,22.5,NA,NA,10,alive
PSME,PSME01,23,615,NA,10,alive
PSME,PSME01,23.5,NA,NA,10,alive
PSME,PSME01,24,554,NA,10,alive
PSME,PSME01,3,702,NA,10,alive
PSME,PSME01,3.5,NA,NA,10,alive
PSME,PSME01,4,685,NA,10,alive
PSME,PSME01,4.5,NA,NA,10,alive
PSME,PSME01,5,709,NA,10,alive
PSME,PSME01,5.5,NA,NA,10,alive
PSME,PSME01,6,668,NA,10,alive
PSME,PSME01,6.5,NA,NA,10,alive
PSME,PSME01,7,699,NA,10,alive
PSME,PSME01,7.5,NA,NA,NA,alive
PSME,PSME01,8,558,NA,10,alive
PSME,PSME01,8.5,NA,NA,10,alive
PSME,PSME01,9,646,NA,10,alive
PSME,PSME01,9.5,NA,NA,10,alive
PSME,PSME02,1,648,NA,10,alive
PSME,PSME02,1.5,NA,NA,10,alive
PSME,PSME02,10,547,NA,10,alive
PSME,PSME02,10.5,NA,NA,10,alive
PSME,PSME02,11,608,NA,10,alive
PSME,PSME02,11.5,NA,NA,10,alive
PSME,PSME02,12,537,NA,10,alive
PSME,PSME02,12.5,NA,NA,10,alive
PSME,PSME02,13,622,NA,10,alive
PSME,PSME02,13.5,NA,NA,10,alive
PSME,PSME02,14,554,NA,10,alive
PSME,PSME02,14.5,NA,NA,10,alive
PSME,PSME02,15,589,NA,10,alive
PSME,PSME02,15.5,NA,NA,10,alive
PSME,PSME02,16,NA,NA,NA,alive
PSME,PSME02,16.5,NA,NA,10,alive
PSME,PSME02,17,637,NA,10,alive
PSME,PSME02,17.5,NA,NA,10,alive
PSME,PSME02,18,570,NA,10,alive
PSME,PSME02,18.5,NA,NA,10,alive
PSME,PSME02,19,644,NA,10,alive
PSME,PSME02,19.5,NA,NA,10,alive
PSME,PSME02,2,642,NA,10,alive
PSME,PSME02,2.5,NA,NA,10,alive
PSME,PSME02,20,565,NA,10,alive
PSME,PSME02,20.5,NA,NA,10,alive
PSME,PSME02,21,627,NA,10,alive
PSME,PSME02,21.5,NA,NA,10,alive
PSME,PSME02,22,552,NA,25,alive
PSME,PSME02,22.5,NA,NA,10,alive
PSME,PSME02,23,593,NA,25,alive
PSME,PSME02,23.5,NA,NA,25,alive
PSME,PSME02,24,517,NA,25,alive
PSME,PSME02,3,664,NA,10,alive
PSME,PSME02,3.5,NA,NA,10,alive
PSME,PSME02,4,643,NA,10,alive
PSME,PSME02,4.5,NA,NA,10,alive
PSME,PSME02,5,676,NA,10,alive
PSME,PSME02,5.5,NA,NA,10,alive
PSME,PSME02,6,626,NA,10,alive
PSME,PSME02,6.5,NA,NA,10,alive
PSME,PSME02,7,667,NA,10,alive
PSME,PSME02,7.5,NA,NA,NA,alive
PSME,PSME02,8,525,NA,10,alive
PSME,PSME02,8.5,NA,NA,10,alive
PSME,PSME02,9,609,NA,10,alive
PSME,PSME02,9.5,NA,NA,10,alive
PSME,PSME03,1,664,218.3,10,alive
PSME,PSME03,1.5,NA,NA,10,alive
PSME,PSME03,10,558,198.6,10,alive
PSME,PSME03,10.5,NA,NA,10,alive
PSME,PSME03,11,620,132.9,10,alive
PSME,PSME03,11.5,NA,NA,10,alive
PSME,PSME03,12,534,205,10,alive
PSME,PSME03,12.5,NA,NA,10,alive
PSME,PSME03,13,640,185.4,10,alive
PSME,PSME03,13.5,NA,NA,10,alive
PSME,PSME03,14,562,221.7,10,alive
PSME,PSME03,14.5,NA,NA,10,alive
PSME,PSME03,15,588,170.8,10,alive
PSME,PSME03,15.5,NA,NA,10,alive
PSME,PSME03,16,NA,117.6,NA,alive
PSME,PSME03,16.5,NA,NA,10,alive
PSME,PSME03,17,634,NA,10,alive
PSME,PSME03,17.5,NA,NA,10,alive
PSME,PSME03,18,559,NA,10,alive
PSME,PSME03,18.5,NA,NA,10,alive
PSME,PSME03,19,654,42.8,10,alive
PSME,PSME03,19.5,NA,NA,10,alive
PSME,PSME03,2,657,NA,10,alive
PSME,PSME03,2.5,NA,NA,10,alive
PSME,PSME03,20,566,292.7,10,alive
PSME,PSME03,20.5,NA,NA,10,alive
PSME,PSME03,21,639,121.6,10,alive
PSME,PSME03,21.5,NA,NA,10,alive
PSME,PSME03,22,552,105.3,10,alive
PSME,PSME03,22.5,NA,NA,10,alive
PSME,PSME03,23,600,106.4,10,alive
